#timestamp [ns],p_x [m],p_y [m],p_z [m],q_w,q_x,q_y,q_z,v_x [m/s],v_y [m/s],v_z [m/s],bg_x,bg_y,bg_z,ba_x,ba_y,ba_z
1764839046857984018,210.135613053,-76.329949335,-0.000000000,0.896939910,-0.000000000,-0.000000000,-0.442152461,2.280076246,0.023788544,-0.000000361,0.0,0.0,0.0,0.0,0.0,0.0
1764839046883088362,210.177196648,-76.383861156,0.000000000,0.896907843,0.000000000,0.000000000,-0.442217504,2.281750112,0.022728370,0.000000227,0.0,0.0,0.0,0.0,0.0,0.0
1764839046907888823,210.205043119,-76.420382772,0.000000000,0.896899102,0.000000000,0.000000000,-0.442235233,2.284736181,0.019714957,0.000000544,0.0,0.0,0.0,0.0,0.0,0.0
1764839046933023857,210.246797575,-76.475901204,-0.000000000,0.896924209,-0.000000000,-0.000000000,-0.442184309,2.289377203,0.020158200,-0.000000564,0.0,0.0,0.0,0.0,0.0,0.0
1764839046957991159,210.274083349,-76.512020222,0.000000000,0.896945971,0.000000000,0.000000000,-0.442140165,2.287305958,0.011550898,0.000000566,0.0,0.0,0.0,0.0,0.0,0.0
1764839046983138927,210.315924901,-76.567024590,0.000000000,0.896998879,0.000000000,0.000000000,-0.442032816,2.280584091,0.011241358,0.000000004,0.0,0.0,0.0,0.0,0.0,0.0
1764839047007864400,210.341561671,-76.601162016,-0.000000000,0.897034741,-0.000000000,-0.000000000,-0.441960036,2.269356017,0.007979190,-0.000000340,0.0,0.0,0.0,0.0,0.0,0.0
1764839047033011943,210.381717096,-76.655120354,0.000000000,0.897103892,0.000000000,0.000000000,-0.441819655,2.251250013,0.006596631,0.000000327,0.0,0.0,0.0,0.0,0.0,0.0
1764839047057953530,210.408862318,-76.691382716,0.000000000,0.897143470,0.000000000,0.000000000,-0.441739282,2.239943454,0.006923166,0.000000082,0.0,0.0,0.0,0.0,0.0,0.0
1764839047083054101,210.449280871,-76.744728109,-0.000000000,0.897232492,-0.000000000,-0.000000000,-0.441558438,2.229471256,0.007786625,-0.000000031,0.0,0.0,0.0,0.0,0.0,0.0
1764839047107828402,210.461974673,-76.762342641,-0.000000000,0.897261841,-0.000000000,-0.000000000,-0.441498798,2.223732809,0.011786864,-0.000001263,0.0,0.0,0.0,0.0,0.0,0.0
1764839047133265869,210.514159803,-76.831590204,-0.000000000,0.897409087,-0.000000000,-0.000000000,-0.441199422,2.216494133,0.016249146,-0.000000334,0.0,0.0,0.0,0.0,0.0,0.0
1764839047157973395,210.538435262,-76.863593989,0.000000000,0.897495157,0.000000000,0.000000000,-0.441024310,2.215333856,0.022882331,0.000000068,0.0,0.0,0.0,0.0,0.0,0.0
1764839047183079871,210.583943720,-76.922288067,-0.000000000,0.897641762,-0.000000000,-0.000000000,-0.440725841,2.215492124,0.032542723,-0.000000530,0.0,0.0,0.0,0.0,0.0,0.0
1764839047207806608,210.608132991,-76.953848646,-0.000000000,0.897732939,-0.000000000,-0.000000000,-0.440540090,2.216779139,0.031962866,-0.000000091,0.0,0.0,0.0,0.0,0.0,0.0
1764839047233210599,210.650455224,-77.009253021,0.000000000,0.897871445,0.000000000,0.000000000,-0.440257730,2.214327053,0.033029692,0.000000447,0.0,0.0,0.0,0.0,0.0,0.0
1764839047258207613,210.678627780,-77.045828567,0.000000000,0.897955154,0.000000000,0.000000000,-0.440086971,2.210787415,0.029179580,0.000000730,0.0,0.0,0.0,0.0,0.0,0.0
1764839047283072877,210.719708949,-77.098536452,0.000000000,0.898064490,0.000000000,0.000000000,-0.439863810,2.207636602,0.028423930,0.000000216,0.0,0.0,0.0,0.0,0.0,0.0
1764839047307960641,210.744159735,-77.130632750,-0.000000000,0.898127792,-0.000000000,-0.000000000,-0.439734544,2.206457394,0.025876719,-0.000001170,0.0,0.0,0.0,0.0,0.0,0.0
1764839047333006147,210.784873432,-77.184613913,0.000000000,0.898226529,0.000000000,0.000000000,-0.439532823,2.213773247,0.016263147,0.000001703,0.0,0.0,0.0,0.0,0.0,0.0
1764839047358025718,210.812408260,-77.220813579,-0.000000000,0.898280207,-0.000000000,-0.000000000,-0.439423110,2.215768656,0.018646005,-0.000000660,0.0,0.0,0.0,0.0,0.0,0.0
1764839047383150168,210.852892872,-77.273310121,-0.000000000,0.898359640,-0.000000000,-0.000000000,-0.439260694,2.217772577,0.015171329,-0.000000179,0.0,0.0,0.0,0.0,0.0,0.0
1764839047407829314,210.879136311,-77.307725414,-0.000000000,0.898412548,-0.000000000,-0.000000000,-0.439152473,2.222348377,0.023021807,-0.000001290,0.0,0.0,0.0,0.0,0.0,0.0
1764839047433093061,210.918652531,-77.359979043,-0.000000000,0.898485326,-0.000000000,-0.000000000,-0.439003553,2.228173742,0.022543327,-0.000000408,0.0,0.0,0.0,0.0,0.0,0.0
1764839047457933478,210.946599517,-77.396015240,-0.000000000,0.898529372,-0.000000000,-0.000000000,-0.438913394,2.233214468,0.032842436,-0.000000331,0.0,0.0,0.0,0.0,0.0,0.0
1764839047483094247,210.987685956,-77.448426104,-0.000000000,0.898605130,-0.000000000,-0.000000000,-0.438758270,2.231430514,0.036144057,-0.000001183,0.0,0.0,0.0,0.0,0.0,0.0
1764839047507971053,211.014435665,-77.482766312,0.000000000,0.898661043,0.000000000,0.000000000,-0.438643740,2.234746302,0.033043102,0.000001704,0.0,0.0,0.0,0.0,0.0,0.0
1764839047533062562,211.055457739,-77.536227232,-0.000000000,0.898760847,-0.000000000,-0.000000000,-0.438439210,2.238061561,0.032684190,-0.000000153,0.0,0.0,0.0,0.0,0.0,0.0
1764839047557998934,211.082971322,-77.571883967,0.000000000,0.898853047,0.000000000,0.000000000,-0.438250156,2.235653311,0.023344557,0.000000780,0.0,0.0,0.0,0.0,0.0,0.0
1764839047583268911,211.125273042,-77.625981569,0.000000000,0.898985588,0.000000000,0.000000000,-0.437978211,2.231552360,0.021349799,0.000000678,0.0,0.0,0.0,0.0,0.0,0.0
1764839047607911630,211.158459064,-77.668793722,-0.000000000,0.899078746,-0.000000000,-0.000000000,-0.437786943,2.226107319,0.021168378,-0.000000555,0.0,0.0,0.0,0.0,0.0,0.0
1764839047633021280,211.188964339,-77.709259646,-0.000000000,0.899198209,-0.000000000,-0.000000000,-0.437541519,2.224304720,0.022945985,-0.000001210,0.0,0.0,0.0,0.0,0.0,0.0
1764839047657868366,211.218127721,-77.746817893,-0.000000000,0.899266439,-0.000000000,-0.000000000,-0.437401271,2.221370610,0.027105828,-0.000000717,0.0,0.0,0.0,0.0,0.0,0.0
1764839047683131225,211.259075152,-77.798815988,-0.000000000,0.899342877,-0.000000000,-0.000000000,-0.437244085,2.215706761,0.033155712,-0.000000052,0.0,0.0,0.0,0.0,0.0,0.0
1764839047707842169,211.287430418,-77.834753969,-0.000000000,0.899369293,-0.000000000,-0.000000000,-0.437189746,2.215081006,0.045138162,-0.000001168,0.0,0.0,0.0,0.0,0.0,0.0
1764839047733091301,211.328809631,-77.887140331,-0.000000000,0.899349091,-0.000000000,-0.000000000,-0.437231304,2.208648479,0.063022132,-0.000001465,0.0,0.0,0.0,0.0,0.0,0.0
1764839047758043973,211.356797876,-77.921710589,-0.000000001,0.899297464,-0.000000000,-0.000000000,-0.437337481,2.203417198,0.075755393,-0.000001566,0.0,0.0,0.0,0.0,0.0,0.0
1764839047783102006,211.398013647,-77.971504337,-0.000000000,0.899162553,-0.000000000,-0.000000000,-0.437614790,2.192325491,0.088922368,-0.000000740,0.0,0.0,0.0,0.0,0.0,0.0
1764839047807947594,211.426571474,-78.005926292,-0.000000000,0.899049851,0.000000000,0.000000000,-0.437846281,2.184887708,0.098989329,-0.000000048,0.0,0.0,0.0,0.0,0.0,0.0
1764839047832983638,211.468828062,-78.057238542,-0.000000000,0.898888863,-0.000000000,-0.000000000,-0.438176691,2.174735528,0.110903220,-0.000000929,0.0,0.0,0.0,0.0,0.0,0.0
1764839047858106737,211.495874502,-78.089775754,0.000000000,0.898806850,0.000000000,0.000000000,-0.438344895,2.168132379,0.105638363,0.000000742,0.0,0.0,0.0,0.0,0.0,0.0
1764839047883080494,211.538002611,-78.140130754,0.000000000,0.898757602,0.000000000,0.000000000,-0.438445861,2.164570986,0.098749122,0.000000587,0.0,0.0,0.0,0.0,0.0,0.0
1764839047907900118,211.564413816,-78.172687442,0.000000000,0.898780146,0.000000000,0.000000000,-0.438399645,2.156507162,0.081393191,0.000000971,0.0,0.0,0.0,0.0,0.0,0.0
1764839047933149141,211.604330309,-78.223335197,0.000000000,0.898871257,0.000000000,0.000000000,-0.438212805,2.145734130,0.062391862,0.000001409,0.0,0.0,0.0,0.0,0.0,0.0
1764839047958046324,211.630584179,-78.256746759,0.000000000,0.898953951,0.000000000,0.000000000,-0.438043143,2.137587536,0.048853267,0.000000999,0.0,0.0,0.0,0.0,0.0,0.0
1764839047983107151,211.670338254,-78.307248422,0.000000000,0.899103602,0.000000000,0.000000000,-0.437735895,2.132443531,0.028640872,0.000000523,0.0,0.0,0.0,0.0,0.0,0.0
1764839048007855418,211.694883208,-78.339420741,0.000000000,0.899203587,0.000000000,0.000000000,-0.437530467,2.131965098,0.019060850,0.000000812,0.0,0.0,0.0,0.0,0.0,0.0
1764839048033112087,211.734294123,-78.392288676,0.000000000,0.899348785,0.000000000,0.000000000,-0.437231933,2.130680966,-0.002945335,0.000002167,0.0,0.0,0.0,0.0,0.0,0.0
1764839048058068023,211.760505951,-78.427336604,0.000000001,0.899426009,0.000000000,0.000000000,-0.437073053,2.134136777,-0.017550727,0.000001773,0.0,0.0,0.0,0.0,0.0,0.0
1764839048083191347,211.799850826,-78.479899640,0.000000000,0.899511033,0.000000000,0.000000000,-0.436898044,2.135255195,-0.025948762,0.000000202,0.0,0.0,0.0,0.0,0.0,0.0
1764839048107922941,211.831258504,-78.522378526,-0.000000000,0.899552071,-0.000000000,-0.000000000,-0.436813544,2.136635133,-0.031791073,-0.000000816,0.0,0.0,0.0,0.0,0.0,0.0
1764839048133134223,211.859125377,-78.561683128,0.000000001,0.899604545,0.000000000,0.000000000,-0.436705464,2.129977423,-0.044896002,0.000003241,0.0,0.0,0.0,0.0,0.0,0.0
1764839048157991998,211.888002591,-78.601236126,0.000000000,0.899637736,0.000000000,0.000000000,-0.436637085,2.121510793,-0.043261352,0.000000219,0.0,0.0,0.0,0.0,0.0,0.0
1764839048183084997,211.925546730,-78.652117067,-0.000000000,0.899731295,-0.000000000,-0.000000000,-0.436444265,2.113040303,-0.046360756,-0.000001222,0.0,0.0,0.0,0.0,0.0,0.0
1764839048207928138,211.948113312,-78.683053001,-0.000000000,0.899814262,-0.000000000,-0.000000000,-0.436273187,2.106022213,-0.046576469,-0.000002245,0.0,0.0,0.0,0.0,0.0,0.0
1764839048233057871,211.985553277,-78.734526212,-0.000000000,0.899990168,-0.000000000,-0.000000000,-0.435910195,2.092998048,-0.051206203,-0.000000282,0.0,0.0,0.0,0.0,0.0,0.0
1764839048257884086,212.010815986,-78.768713977,0.000000001,0.900131865,0.000000000,0.000000000,-0.435617522,2.089963625,-0.053520450,0.000003237,0.0,0.0,0.0,0.0,0.0,0.0
1764839048283088926,212.048113796,-78.819056188,-0.000000000,0.900366295,-0.000000000,-0.000000000,-0.435132778,2.083587992,-0.048571640,-0.000001733,0.0,0.0,0.0,0.0,0.0,0.0
1764839048307757593,212.060177672,-78.835693850,0.000000000,0.900447181,0.000000000,0.000000000,-0.434965371,2.080502833,-0.051735375,0.000001569,0.0,0.0,0.0,0.0,0.0,0.0
1764839048333551792,212.109787401,-78.902503784,0.000000000,0.900767699,0.000000000,0.000000000,-0.434301223,2.068905146,-0.048039966,0.000001461,0.0,0.0,0.0,0.0,0.0,0.0
1764839048358016924,212.134670581,-78.935909991,0.000000000,0.900912048,0.000000000,0.000000000,-0.434001706,2.061527422,-0.046308432,0.000000690,0.0,0.0,0.0,0.0,0.0,0.0
1764839048383536969,212.172480380,-78.985482556,-0.000000001,0.901071691,-0.000000000,-0.000000000,-0.433670160,2.058908454,-0.027285731,-0.000003429,0.0,0.0,0.0,0.0,0.0,0.0
1764839048407999764,212.205250308,-79.028006397,-0.000000002,0.901133216,-0.000000000,-0.000000000,-0.433542302,2.054296595,-0.013498581,-0.000005918,0.0,0.0,0.0,0.0,0.0,0.0
1764839048432988679,212.233922896,-79.064548084,-0.000000001,0.901136618,-0.000000000,-0.000000000,-0.433535231,2.054914047,0.014157207,-0.000004354,0.0,0.0,0.0,0.0,0.0,0.0
1764839048457877981,212.261660264,-79.098763069,-0.000000002,0.901087432,-0.000000000,-0.000000000,-0.433637452,2.054304493,0.040237728,-0.000005543,0.0,0.0,0.0,0.0,0.0,0.0
1764839048483216874,212.301425816,-79.145998063,-0.000000001,0.900964175,-0.000000000,-0.000000000,-0.433893484,2.050388108,0.074853251,-0.000004109,0.0,0.0,0.0,0.0,0.0,0.0
1764839048507899749,212.327565475,-79.176377936,-0.000000001,0.900867957,-0.000000000,-0.000000000,-0.434093221,2.049566360,0.103862914,-0.000009730,0.0,0.0,0.0,0.0,0.0,0.0
1764839048533147174,212.368205062,-79.223413288,-0.000000000,0.900752864,-0.000000000,-0.000000000,-0.434331990,2.046941580,0.118891898,-0.000001645,0.0,0.0,0.0,0.0,0.0,0.0
1764839048558083974,212.395329421,-79.254342793,0.000000000,0.900698949,0.000000000,0.000000000,-0.434443787,2.043777005,0.129362830,0.000000589,0.0,0.0,0.0,0.0,0.0,0.0
1764839048583129061,212.435919197,-79.299965988,-0.000000001,0.900648150,-0.000000000,-0.000000000,-0.434549088,2.042396446,0.141031282,-0.000001065,0.0,0.0,0.0,0.0,0.0,0.0
1764839048607934103,212.470054205,-79.338509465,0.000000000,0.900635518,0.000000000,0.000000000,-0.434575268,2.043217858,0.136960809,0.000000277,0.0,0.0,0.0,0.0,0.0,0.0
1764839048633130355,212.501195104,-79.375040199,0.000000001,0.900641600,0.000000000,0.000000000,-0.434562664,2.040903590,0.127468149,0.000002730,0.0,0.0,0.0,0.0,0.0,0.0
1764839048658063924,212.528813005,-79.406934883,0.000000001,0.900666419,0.000000000,0.000000000,-0.434511221,2.040304962,0.117398327,0.000001747,0.0,0.0,0.0,0.0,0.0,0.0
1764839048683116241,212.567418259,-79.451535157,0.000000000,0.900716776,0.000000000,0.000000000,-0.434406825,2.038503545,0.102622384,0.000001503,0.0,0.0,0.0,0.0,0.0,0.0
1764839048707981206,212.596034090,-79.485322771,0.000000000,0.900778132,0.000000000,0.000000000,-0.434279583,2.039088322,0.093145552,0.000000570,0.0,0.0,0.0,0.0,0.0,0.0
1764839048733098818,212.633363552,-79.531047822,0.000000000,0.900895611,0.000000000,0.000000000,-0.434035827,2.035850344,0.068513774,0.000002224,0.0,0.0,0.0,0.0,0.0,0.0
1764839048758082933,212.659299512,-79.562797184,0.000000001,0.901003307,0.000000000,0.000000000,-0.433812218,2.032842298,0.053606937,0.000002114,0.0,0.0,0.0,0.0,0.0,0.0
1764839048783132875,212.697980807,-79.610217394,0.000000000,0.901184876,0.000000000,0.000000000,-0.433434908,2.036924565,0.040259078,0.000000748,0.0,0.0,0.0,0.0,0.0,0.0
1764839048807888665,212.722779452,-79.641505905,0.000000000,0.901322790,0.000000000,0.000000000,-0.433148044,2.037783044,0.026854135,0.000000888,0.0,0.0,0.0,0.0,0.0,0.0
1764839048833008141,212.760067278,-79.689852283,0.000000000,0.901510958,0.000000000,0.000000000,-0.432756274,2.034133607,0.005949612,0.000002086,0.0,0.0,0.0,0.0,0.0,0.0
1764839048858029518,212.786761715,-79.724296668,0.000000001,0.901617372,0.000000000,0.000000000,-0.432534524,2.030637364,-0.006595961,0.000001595,0.0,0.0,0.0,0.0,0.0,0.0
1764839048883431549,212.821343578,-79.768912788,0.000000000,0.901707047,0.000000000,0.000000000,-0.432347548,2.026070094,-0.011794970,0.000000072,0.0,0.0,0.0,0.0,0.0,0.0
1764839048907930875,212.845918528,-79.801108842,0.000000000,0.901735519,0.000000000,0.000000000,-0.432288161,2.019010012,-0.018204574,0.000000467,0.0,0.0,0.0,0.0,0.0,0.0
1764839048933264549,212.882051847,-79.848906295,0.000000000,0.901730251,0.000000000,0.000000000,-0.432299149,2.010108559,-0.017414643,0.000000727,0.0,0.0,0.0,0.0,0.0,0.0
1764839048958087164,212.907247550,-79.881815182,-0.000000001,0.901716337,-0.000000000,-0.000000000,-0.432328170,2.003868044,-0.012750398,-0.000001464,0.0,0.0,0.0,0.0,0.0,0.0
1764839048983095758,212.943740261,-79.928714952,-0.000000000,0.901696637,-0.000000000,-0.000000000,-0.432369257,1.996082948,-0.009631184,-0.000000555,0.0,0.0,0.0,0.0,0.0,0.0
1764839049007936616,212.967524272,-79.959459447,-0.000000000,0.901696689,-0.000000000,-0.000000000,-0.432369150,1.989471116,0.000056220,-0.000001311,0.0,0.0,0.0,0.0,0.0,0.0
1764839049033090796,213.003933858,-80.006724435,-0.000000001,0.901736371,-0.000000000,-0.000000000,-0.432286384,1.975264802,0.005135802,-0.000001747,0.0,0.0,0.0,0.0,0.0,0.0
1764839049058086893,213.028318948,-80.037690765,-0.000000000,0.901785787,-0.000000000,-0.000000000,-0.432183287,1.970911741,0.011789820,-0.000000272,0.0,0.0,0.0,0.0,0.0,0.0
1764839049083196512,213.065887401,-80.084516777,-0.000000001,0.901888148,-0.000000000,-0.000000000,-0.431969637,1.965257634,0.023840346,-0.000001087,0.0,0.0,0.0,0.0,0.0,0.0
1764839049107937254,213.088615887,-80.113023310,-0.000000000,0.901979862,-0.000000000,-0.000000000,-0.431778101,1.960649963,0.023437129,-0.000000653,0.0,0.0,0.0,0.0,0.0,0.0
1764839049133064579,213.125307241,-80.159040608,0.000000000,0.902131611,0.000000000,0.000000000,-0.431460956,1.949057166,0.029819473,0.000001211,0.0,0.0,0.0,0.0,0.0,0.0
1764839049158030960,213.150519209,-80.190145317,-0.000000000,0.902238429,-0.000000000,-0.000000000,-0.431237541,1.944069625,0.036852138,-0.000001575,0.0,0.0,0.0,0.0,0.0,0.0
1764839049183482597,213.188518845,-80.235970393,-0.000000001,0.902389893,-0.000000000,-0.000000000,-0.430920505,1.942576100,0.043153703,-0.000001142,0.0,0.0,0.0,0.0,0.0,0.0
1764839049207964907,213.212347733,-80.264732647,-0.000000001,0.902463383,-0.000000000,-0.000000000,-0.430766576,1.946037847,0.052533107,-0.000002956,0.0,0.0,0.0,0.0,0.0,0.0
1764839049232989749,213.250182568,-80.310426585,-0.000000000,0.902551631,-0.000000000,-0.000000000,-0.430581645,1.946756146,0.052342820,-0.000001095,0.0,0.0,0.0,0.0,0.0,0.0
1764839049257854518,213.276625044,-80.341823615,0.000000000,0.902584989,0.000000000,0.000000000,-0.430511716,1.953378712,0.055618035,0.000000455,0.0,0.0,0.0,0.0,0.0,0.0
1764839049283231054,213.314965106,-80.387212077,-0.000000001,0.902613046,-0.000000000,-0.000000000,-0.430452888,1.960268445,0.059985280,-0.000002041,0.0,0.0,0.0,0.0,0.0,0.0
1764839049307963287,213.340198844,-80.417272644,0.000000000,0.902625563,0.000000000,0.000000000,-0.430426641,1.964879737,0.054462532,0.000000288,0.0,0.0,0.0,0.0,0.0,0.0
1764839049333082279,213.378846300,-80.463849625,0.000000000,0.902641575,0.000000000,0.000000000,-0.430393062,1.969200238,0.053265273,0.000000666,0.0,0.0,0.0,0.0,0.0,0.0
1764839049357963473,213.404474995,-80.494646558,0.000000000,0.902660430,0.000000000,0.000000000,-0.430353516,1.971925329,0.049677405,0.000000723,0.0,0.0,0.0,0.0,0.0,0.0
1764839049383143909,213.442615162,-80.539950262,-0.000000000,0.902666821,-0.000000000,-0.000000000,-0.430340111,1.981704718,0.054588520,-0.000000450,0.0,0.0,0.0,0.0,0.0,0.0
1764839049407843716,213.467611729,-80.570144308,-0.000000000,0.902694486,-0.000000000,-0.000000000,-0.430282075,1.987192878,0.047005330,-0.000000349,0.0,0.0,0.0,0.0,0.0,0.0
1764839049433210843,213.506290508,-80.617185111,0.000000001,0.902722863,0.000000000,0.000000000,-0.430222538,1.994677285,0.043917789,0.000001480,0.0,0.0,0.0,0.0,0.0,0.0
1764839049457964747,213.531943750,-80.648392644,0.000000000,0.902766885,0.000000000,0.000000000,-0.430130156,1.998497517,0.035963588,0.000001418,0.0,0.0,0.0,0.0,0.0,0.0
1764839049483122345,213.569835496,-80.694486346,0.000000000,0.902819238,0.000000000,0.000000000,-0.430020259,2.003709888,0.028459959,0.000001035,0.0,0.0,0.0,0.0,0.0,0.0
1764839049507847521,213.594734630,-80.725341046,0.000000000,0.902888990,0.000000000,0.000000000,-0.429873785,2.008484616,0.017830676,0.000000497,0.0,0.0,0.0,0.0,0.0,0.0
1764839049533263344,213.632814721,-80.773970833,0.000000001,0.902972926,0.000000000,0.000000000,-0.429697446,2.016790121,-0.001863395,0.000001488,0.0,0.0,0.0,0.0,0.0,0.0
1764839049557856431,213.657461820,-80.805838839,0.000000001,0.903050461,0.000000000,0.000000000,-0.429534474,2.022311627,-0.014289294,0.000001822,0.0,0.0,0.0,0.0,0.0,0.0
1764839049583422114,213.693733995,-80.852649943,0.000000000,0.903119990,0.000000000,0.000000000,-0.429388267,2.024455917,-0.027731823,0.000000715,0.0,0.0,0.0,0.0,0.0,0.0
1764839049607928154,213.718335259,-80.885109650,0.000000001,0.903160133,0.000000000,0.000000000,-0.429303824,2.019735178,-0.035160608,0.000002654,0.0,0.0,0.0,0.0,0.0,0.0
1764839049633165082,213.755258864,-80.934464732,-0.000000000,0.903184506,-0.000000000,-0.000000000,-0.429252545,2.016062290,-0.033863396,-0.000001408,0.0,0.0,0.0,0.0,0.0,0.0
1764839049657916479,213.778388477,-80.965192353,-0.000000000,0.903181496,-0.000000000,-0.000000000,-0.429258880,2.003169601,-0.037950958,-0.000000571,0.0,0.0,0.0,0.0,0.0,0.0
1764839049683132342,213.814946595,-81.012654591,0.000000000,0.903167748,0.000000000,0.000000000,-0.429287805,1.986554487,-0.030496229,0.000001170,0.0,0.0,0.0,0.0,0.0,0.0
1764839049707872784,213.838197102,-81.043136845,-0.000000001,0.903153319,-0.000000000,-0.000000000,-0.429318160,1.975142395,-0.020146199,-0.000002939,0.0,0.0,0.0,0.0,0.0,0.0
1764839049733113288,213.873810151,-81.089595801,-0.000000001,0.903119561,-0.000000000,-0.000000000,-0.429389168,1.967864176,-0.006615533,-0.000002556,0.0,0.0,0.0,0.0,0.0,0.0
1764839049757916720,213.898570755,-81.120898119,-0.000000001,0.903093538,-0.000000000,-0.000000000,-0.429443898,1.966344356,0.011949550,-0.000004078,0.0,0.0,0.0,0.0,0.0,0.0
1764839049783194291,213.936015524,-81.166943797,-0.000000001,0.903028026,-0.000000000,-0.000000000,-0.429581639,1.975866771,0.031383414,-0.000002604,0.0,0.0,0.0,0.0,0.0,0.0
1764839049808039774,213.960574500,-81.196947984,-0.000000001,0.902979690,-0.000000000,-0.000000000,-0.429683231,1.984383155,0.046713952,-0.000003831,0.0,0.0,0.0,0.0,0.0,0.0
1764839049832951020,213.998651327,-81.243104345,-0.000000000,0.902877317,-0.000000000,-0.000000000,-0.429898302,1.993723878,0.067412487,-0.000001680,0.0,0.0,0.0,0.0,0.0,0.0
1764839049857967712,214.024976990,-81.274118528,-0.000000001,0.902806454,-0.000000000,-0.000000000,-0.430047098,2.001392779,0.083617796,-0.000002876,0.0,0.0,0.0,0.0,0.0,0.0
1764839049883301473,214.064484521,-81.319527928,-0.000000001,0.902693793,-0.000000000,-0.000000000,-0.430283530,2.009137908,0.099048572,-0.000001337,0.0,0.0,0.0,0.0,0.0,0.0
1764839049907904160,214.089931922,-81.348720181,-0.000000001,0.902622421,-0.000000000,-0.000000000,-0.430433230,2.011096514,0.113101995,-0.000002527,0.0,0.0,0.0,0.0,0.0,0.0
1764839049933119641,214.129826658,-81.394679400,-0.000000000,0.902524258,-0.000000000,-0.000000000,-0.430639018,2.004262410,0.122217423,-0.000000858,0.0,0.0,0.0,0.0,0.0,0.0
1764839049957841118,214.156667904,-81.424891079,0.000000000,0.902452007,0.000000000,0.000000000,-0.430790407,2.001331483,0.124562280,0.000000332,0.0,0.0,0.0,0.0,0.0,0.0
1764839049983334144,214.197262592,-81.469906651,-0.000000000,0.902356230,-0.000000000,-0.000000000,-0.430990991,1.994424730,0.134281700,-0.000000319,0.0,0.0,0.0,0.0,0.0,0.0
1764839050007873513,214.222829970,-81.498556687,-0.000000000,0.902288112,-0.000000000,-0.000000000,-0.431133580,1.994289666,0.135655687,-0.000000304,0.0,0.0,0.0,0.0,0.0,0.0
1764839050033224509,214.261945027,-81.543004963,-0.000000000,0.902206181,0.000000000,0.000000000,-0.431305005,1.996565192,0.134746299,-0.000000028,0.0,0.0,0.0,0.0,0.0,0.0
1764839050057864468,214.289389584,-81.573779889,0.000000000,0.902167918,0.000000000,0.000000000,-0.431385034,2.000930310,0.133800524,0.000000230,0.0,0.0,0.0,0.0,0.0,0.0
1764839050083138030,214.329803940,-81.619102575,0.000000000,0.902150165,0.000000000,0.000000000,-0.431422160,2.002676322,0.121168619,0.000000122,0.0,0.0,0.0,0.0,0.0,0.0
1764839050107893781,214.342965697,-81.634747686,0.000000000,0.902152112,0.000000000,0.000000000,-0.431418088,2.004875652,0.116822508,0.000000240,0.0,0.0,0.0,0.0,0.0,0.0
1764839050133353408,214.394598135,-81.695145562,0.000000000,0.902216664,0.000000000,0.000000000,-0.431283075,1.999479534,0.088390422,0.000000093,0.0,0.0,0.0,0.0,0.0,0.0
1764839050157924448,214.419980449,-81.725590082,0.000000000,0.902269394,0.000000000,0.000000000,-0.431172749,1.994647545,0.069684698,0.000000206,0.0,0.0,0.0,0.0,0.0,0.0
1764839050183126178,214.459127647,-81.772659437,0.000000000,0.902345760,0.000000000,0.000000000,-0.431012910,1.996580757,0.050165657,0.000000239,0.0,0.0,0.0,0.0,0.0,0.0
1764839050207958261,214.483042654,-81.802714372,0.000000000,0.902391534,0.000000000,0.000000000,-0.430917067,2.005202268,0.037632571,0.000000219,0.0,0.0,0.0,0.0,0.0,0.0
1764839050232966391,214.520116064,-81.850851836,0.000000000,0.902438582,0.000000000,0.000000000,-0.430818530,2.014056626,0.018271899,0.000000297,0.0,0.0,0.0,0.0,0.0,0.0
1764839050258025066,214.544979140,-81.882901425,0.000000000,0.902468575,0.000000000,0.000000000,-0.430755698,2.017032341,0.006120784,0.000000493,0.0,0.0,0.0,0.0,0.0,0.0
1764839050283255286,214.582258959,-81.930443817,-0.000000000,0.902483727,-0.000000000,-0.000000000,-0.430723952,2.018254136,0.004464617,-0.000000026,0.0,0.0,0.0,0.0,0.0,0.0
1764839050307968777,214.605687803,-81.960944707,-0.000000000,0.902491555,-0.000000000,-0.000000000,-0.430707550,2.017827850,0.000634348,-0.000000174,0.0,0.0,0.0,0.0,0.0,0.0
1764839050333023535,214.642860964,-82.010020985,0.000000000,0.902512892,0.000000000,0.000000000,-0.430662839,2.017330266,-0.003760763,0.000000192,0.0,0.0,0.0,0.0,0.0,0.0
1764839050358029822,214.667626045,-82.042257945,-0.000000000,0.902526147,-0.000000000,-0.000000000,-0.430635059,2.017955258,-0.000122854,-0.000000062,0.0,0.0,0.0,0.0,0.0,0.0
1764839050383134151,214.705392526,-82.090601582,-0.000000000,0.902569138,-0.000000000,-0.000000000,-0.430544947,2.019580056,-0.002986370,-0.000000195,0.0,0.0,0.0,0.0,0.0,0.0
1764839050407883225,214.728130579,-82.120542847,0.000000000,0.902605291,0.000000000,0.000000000,-0.430469149,2.021222932,-0.010314306,0.000001343,0.0,0.0,0.0,0.0,0.0,0.0
1764839050433084841,214.765274749,-82.170294363,0.000000000,0.902678882,0.000000000,0.000000000,-0.430314811,2.026199442,-0.014431732,0.000000323,0.0,0.0,0.0,0.0,0.0,0.0
